
# Curve 0 of 1, 10000 points
# Curve title: "Mass of moisture outside of Canopy"
# x y type
 688  6.91479  i
 689  6.92314  i
 690  6.93146  i
 691  6.9397  i
 692  6.94849  i
 693  6.95704  i
 694  6.96558  i
 695  6.97411  i
 696  6.98264  i
 697  6.99117  i
 698  6.99968  i
 699  7.00815  i
 700  7.01654  i
 701  7.02535  i
 702  7.03396  i
 703  7.04256  i
 704  7.05114  i
 705  7.05971  i
 706  7.06821  i
 707  7.07656  i
 708  7.08537  i
 709  7.09402  i
 710  7.10264  i
 711  7.11125  i
 712  7.1198  i
 713  7.12823  i
 714  7.13704  i
 715  7.14571  i
 716  7.15436  i
 717  7.16299  i
 718  7.17158  i
 719  7.18007  i
 720  7.18888  i
 721  7.19757  i
 722  7.20624  i
 723  7.21489  i
 724  7.22351  i
 725  7.23205  i
 726  7.24036  i
 727  7.24917  i
 728  7.25786  i
 729  7.26653  i
 730  7.27517  i
 731  7.28374  i
 732  7.29213  i
 733  7.30094  i
 734  7.30964  i
 735  7.31833  i
 736  7.32698  i
 737  7.33559  i
 738  7.34407  i
 739  7.35287  i
 740  7.36158  i
 741  7.37028  i
 742  7.37895  i
 743  7.38759  i
 744  7.39615  i
 745  7.40445  i
 746  7.41325  i
 747  7.42195  i
 748  7.43063  i
 749  7.43928  i
 750  7.44786  i
 751  7.45625  i
 752  7.46504  i
 753  7.47374  i
 754  7.48243  i
 755  7.49109  i
 756  7.4997  i
 757  7.50818  i
 758  7.51697  i
 759  7.52567  i
 760  7.53437  i
 761  7.54304  i
 762  7.55168  i
 763  7.56025  i
 764  7.56858  i
 765  7.57735  i
 766  7.58605  i
 767  7.59472  i
 768  7.60337  i
 769  7.61196  i
 770  7.62039  i
 771  7.62914  i
 772  7.63783  i
 773  7.64651  i
 774  7.65517  i
 775  7.66378  i
 776  7.6723  i
 777  7.68105  i
 778  7.68973  i
 779  7.69841  i
 780  7.70707  i
 781  7.7157  i
 782  7.72429  i
 783  7.73275  i
 784  7.74148  i
 785  7.75015  i
 786  7.7588  i
 787  7.76744  i
 788  7.77605  i
 789  7.7846  i
 790  7.79295  i
 791  7.80165  i
 792  7.8103  i
 793  7.81893  i
 794  7.82754  i
 795  7.8361  i
 796  7.84455  i
 797  7.85323  i
 798  7.86186  i
 799  7.87048  i
 800  7.87908  i
 801  7.88766  i
 802  7.89618  i
 803  7.90452  i
 804  7.91317  i
 805  7.92178  i
 806  7.93037  i
 807  7.93893  i
 808  7.94746  i
 809  7.95588  i
 810  7.96451  i
 811  7.9731  i
 812  7.98167  i
 813  7.99022  i
 814  7.99875  i
 815  8.00723  i
 816  8.01558  i
 817  8.02417  i
 818  8.03272  i
 819  8.04126  i
 820  8.04977  i
 821  8.05825  i
 822  8.06667  i
 823  8.07522  i
 824  8.08375  i
 825  8.09226  i
 826  8.10075  i
 827  8.10922  i
 828  8.11766  i
 829  8.12602  i
 830  8.13454  i
 831  8.14302  i
 832  8.15148  i
 833  8.15993  i
 834  8.16836  i
 835  8.17675  i
 836  8.18505  i
 837  8.19352  i
 838  8.20195  i
 839  8.21037  i
 840  8.21877  i
 841  8.22714  i
 842  8.23548  i
 843  8.2437  i
 844  8.25211  i
 845  8.26049  i
 846  8.26885  i
 847  8.27719  i
 848  8.2855  i
 849  8.29376  i
 850  8.30184  i
 851  8.31019  i
 852  8.3185  i
 853  8.3268  i
 854  8.33506  i
 855  8.34328  i
 856  8.35136  i
 857  8.35966  i
 858  8.36792  i
 859  8.37616  i
 860  8.38438  i
 861  8.39256  i
 862  8.40065  i
 863  8.40888  i
 864  8.41709  i
 865  8.42527  i
 866  8.43344  i
 867  8.44158  i
 868  8.44968  i
 869  8.45764  i
 870  8.4658  i
 871  8.47393  i
 872  8.48203  i
 873  8.49011  i
 874  8.49816  i
 875  8.50612  i
 876  8.51422  i
 877  8.52227  i
 878  8.53031  i
 879  8.53833  i
 880  8.54632  i
 881  8.55427  i
 882  8.56211  i
 883  8.57012  i
 884  8.57808  i
 885  8.58603  i
 886  8.59395  i
 887  8.60184  i
 888  8.60966  i
 889  8.61758  i
 890  8.62547  i
 891  8.63334  i
 892  8.64118  i
 893  8.649  i
 894  8.65679  i
 895  8.6645  i
 896  8.67231  i
 897  8.6801  i
 898  8.68786  i
 899  8.6956  i
 900  8.70331  i
 901  8.71097  i
 902  8.71854  i
 903  8.72624  i
 904  8.73391  i
 905  8.74156  i
 906  8.74918  i
 907  8.75676  i
 908  8.76427  i
 909  8.77188  i
 910  8.77945  i
 911  8.787  i
 912  8.79452  i
 913  8.80201  i
 914  8.80946  i
 915  8.81683  i
 916  8.82431  i
 917  8.83175  i
 918  8.83916  i
 919  8.84655  i
 920  8.85391  i
 921  8.86121  i
 922  8.86857  i
 923  8.8759  i
 924  8.8832  i
 925  8.89047  i
 926  8.89772  i
 927  8.90493  i
 928  8.91208  i
 929  8.9193  i
 930  8.92648  i
 931  8.93363  i
 932  8.94076  i
 933  8.94785  i
 934  8.95491  i
 935  8.96189  i
 936  8.96896  i
 937  8.97598  i
 938  8.98298  i
 939  8.98994  i
 940  8.99687  i
 941  9.00376  i
 942  9.01056  i
 943  9.01746  i
 944  9.02431  i
 945  9.03113  i
 946  9.03792  i
 947  9.04467  i
 948  9.05136  i
 949  9.05811  i
 950  9.06481  i
 951  9.07148  i
 952  9.07812  i
 953  9.08473  i
 954  9.09129  i
 955  9.09779  i
 956  9.10435  i
 957  9.11086  i
 958  9.11733  i
 959  9.12378  i
 960  9.13019  i
 961  9.13655  i
 962  9.14282  i
 963  9.14919  i
 964  9.15549  i
 965  9.16176  i
 966  9.16799  i
 967  9.17418  i
 968  9.18032  i
 969  9.1865  i
 970  9.19262  i
 971  9.1987  i
 972  9.20475  i
 973  9.21077  i
 974  9.21673  i
 975  9.22264  i
 976  9.22859  i
 977  9.23448  i
 978  9.24034  i
 979  9.24615  i
 980  9.25193  i
 981  9.25766  i
 982  9.26332  i
 983  9.26903  i
 984  9.27467  i
 985  9.28028  i
 986  9.28585  i
 987  9.29137  i
 988  9.29685  i
 989  9.30224  i
 990  9.3077  i
 991  9.31308  i
 992  9.31843  i
 993  9.32373  i
 994  9.32899  i
 995  9.33419  i
 996  9.33942  i
 997  9.34458  i
 998  9.34969  i
 999  9.35477  i
 1000  9.3598  i
 1001  9.36478  i
 1002  9.3697  i
 1003  9.37466  i
 1004  9.37954  i
 1005  9.38437  i
 1006  9.38917  i
 1007  9.39392  i
 1008  9.39862  i
 1009  9.40324  i
 1010  9.40791  i
 1011  9.41251  i
 1012  9.41706  i
 1013  9.42157  i
 1014  9.42603  i
 1015  9.43043  i
 1016  9.43486  i
 1017  9.43921  i
 1018  9.44351  i
 1019  9.44778  i
 1020  9.452  i
 1021  9.45617  i
 1022  9.46029  i
 1023  9.46444  i
 1024  9.4685  i
 1025  9.47253  i
 1026  9.47651  i
 1027  9.48045  i
 1028  9.48435  i
 1029  9.48819  i
 1030  9.49207  i
 1031  9.49586  i
 1032  9.49962  i
 1033  9.50334  i
 1034  9.50702  i
 1035  9.51066  i
 1036  9.51424  i
 1037  9.51787  i
 1038  9.52141  i
 1039  9.52493  i
 1040  9.52841  i
 1041  9.53185  i
 1042  9.53526  i
 1043  9.53861  i
 1044  9.54202  i
 1045  9.54535  i
 1046  9.54865  i
 1047  9.55193  i
 1048  9.55518  i
 1049  9.55839  i
 1050  9.56165  i
 1051  9.56484  i
 1052  9.56801  i
 1053  9.57115  i
 1054  9.57428  i
 1055  9.57739  i
 1056  9.58046  i
 1057  9.5836  i
 1058  9.58667  i
 1059  9.58974  i
 1060  9.59279  i
 1061  9.59583  i
 1062  9.59886  i
 1063  9.60195  i
 1064  9.60499  i
 1065  9.60802  i
 1066  9.61106  i
 1067  9.61409  i
 1068  9.61712  i
 1069  9.62015  i
 1070  9.62325  i
 1071  9.62631  i
 1072  9.62938  i
 1073  9.63246  i
 1074  9.63555  i
 1075  9.63863  i
 1076  9.64172  i
 1077  9.6449  i
 1078  9.64805  i
 1079  9.65122  i
 1080  9.65441  i
 1081  9.65762  i
 1082  9.66083  i
 1083  9.66403  i
 1084  9.66738  i
 1085  9.67069  i
 1086  9.67406  i
 1087  9.67746  i
 1088  9.68088  i
 1089  9.68432  i
 1090  9.6879  i
 1091  9.69147  i
 1092  9.69509  i
 1093  9.69874  i
 1094  9.70243  i
 1095  9.70614  i
 1096  9.70998  i
 1097  9.71382  i
 1098  9.71771  i
 1099  9.72164  i
 1100  9.72561  i
 1101  9.72961  i
 1102  9.73363  i
 1103  9.73781  i
 1104  9.74198  i
 1105  9.74619  i
 1106  9.75045  i
 1107  9.75475  i
 1108  9.75907  i
 1109  9.76339  i
 1110  9.76789  i
 1111  9.77239  i
 1112  9.77693  i
 1113  9.78151  i
 1114  9.78612  i
 1115  9.79075  i
 1116  9.79532  i
 1117  9.80013  i
 1118  9.80494  i
 1119  9.80978  i
 1120  9.81465  i
 1121  9.81954  i
 1122  9.82438  i
 1123  9.82945  i
 1124  9.83451  i
 1125  9.8396  i
 1126  9.84472  i
 1127  9.84986  i
 1128  9.85498  i
 1129  9.86028  i
 1130  9.86558  i
 1131  9.8709  i
 1132  9.87625  i
 1133  9.88162  i
 1134  9.887  i
 1135  9.89233  i
 1136  9.89787  i
 1137  9.9034  i
 1138  9.90895  i
 1139  9.91452  i
 1140  9.92011  i
 1141  9.92568  i
 1142  9.93114  i
 1143  9.93689  i
 1144  9.94262  i
 1145  9.94837  i
 1146  9.95412  i
 1147  9.95987  i
 1148  9.96554  i
 1149  9.97145  i
 1150  9.97734  i
 1151  9.98324  i
 1152  9.98916  i
 1153  9.99507  i
 1154  10.0009  i
 1155  10.007  i
 1156  10.013  i
 1157  10.0191  i
 1158  10.0251  i
 1159  10.0312  i
 1160  10.0372  i
 1161  10.0432  i
 1162  10.0494  i
 1163  10.0556  i
 1164  10.0618  i
 1165  10.068  i
 1166  10.0741  i
 1167  10.0803  i
 1168  10.0863  i
 1169  10.0927  i
 1170  10.099  i
 1171  10.1052  i
 1172  10.1115  i
 1173  10.1178  i
 1174  10.124  i
 1175  10.1305  i
 1176  10.1368  i
 1177  10.1432  i
 1178  10.1496  i
 1179  10.156  i
 1180  10.1624  i
 1181  10.1687  i
 1182  10.1752  i
 1183  10.1817  i
 1184  10.1882  i
 1185  10.1947  i
 1186  10.2011  i
 1187  10.2076  i
 1188  10.2142  i
 1189  10.2207  i
 1190  10.2273  i
 1191  10.2339  i
 1192  10.2405  i
 1193  10.247  i
 1194  10.2535  i
 1195  10.2602  i
 1196  10.2668  i
 1197  10.2735  i
 1198  10.2801  i
 1199  10.2868  i
 1200  10.2934  i
 1201  10.2999  i
 1202  10.3066  i
 1203  10.3133  i
 1204  10.32  i
 1205  10.3267  i
 1206  10.3334  i
 1207  10.34  i
 1208  10.3465  i
 1209  10.3533  i
 1210  10.36  i
 1211  10.3668  i
 1212  10.3735  i
 1213  10.3802  i
 1214  10.3868  i
 1215  10.3937  i
 1216  10.4005  i
 1217  10.4073  i
 1218  10.4141  i
 1219  10.4209  i
 1220  10.4276  i
 1221  10.4345  i
 1222  10.4414  i
 1223  10.4482  i
 1224  10.4551  i
 1225  10.4619  i
 1226  10.4688  i
 1227  10.4755  i
 1228  10.4825  i
 1229  10.4894  i
 1230  10.4964  i
 1231  10.5033  i
 1232  10.5102  i
 1233  10.5171  i
 1234  10.5239  i
 1235  10.5309  i
 1236  10.5379  i
 1237  10.5449  i
 1238  10.5519  i
 1239  10.5588  i
 1240  10.5658  i
 1241  10.5729  i
 1242  10.5799  i
 1243  10.587  i
 1244  10.594  i
 1245  10.6011  i
 1246  10.6081  i
 1247  10.615  i
 1248  10.6222  i
 1249  10.6293  i
 1250  10.6365  i
 1251  10.6436  i
 1252  10.6507  i
 1253  10.6578  i
 1254  10.6647  i
 1255  10.6719  i
 1256  10.6791  i
 1257  10.6863  i
 1258  10.6935  i
 1259  10.7006  i
 1260  10.7077  i
 1261  10.715  i
 1262  10.7223  i
 1263  10.7295  i
 1264  10.7367  i
 1265  10.744  i
 1266  10.7512  i
 1267  10.7583  i
 1268  10.7656  i
 1269  10.7729  i
 1270  10.7802  i
 1271  10.7875  i
 1272  10.7948  i
 1273  10.802  i
 1274  10.809  i
 1275  10.8165  i
 1276  10.8238  i
 1277  10.8311  i
 1278  10.8385  i
 1279  10.8458  i
 1280  10.853  i
 1281  10.8604  i
 1282  10.8678  i
 1283  10.8752  i
 1284  10.8826  i
 1285  10.89  i
 1286  10.8973  i
 1287  10.9044  i
 1288  10.9119  i
 1289  10.9193  i
 1290  10.9268  i
 1291  10.9342  i
 1292  10.9416  i
 1293  10.9488  i
 1294  10.9564  i
 1295  10.9639  i
 1296  10.9713  i
 1297  10.9788  i
 1298  10.9862  i
 1299  10.9936  i
 1300  11.0008  i
 1301  11.0084  i
 1302  11.0159  i
 1303  11.0234  i
 1304  11.0309  i
 1305  11.0383  i
 1306  11.0456  i
 1307  11.0533  i
 1308  11.0608  i
 1309  11.0684  i
 1310  11.0759  i
 1311  11.0834  i
 1312  11.0908  i
 1313  11.0985  i
 1314  11.1061  i
 1315  11.1137  i
 1316  11.1212  i
 1317  11.1288  i
 1318  11.1363  i
 1319  11.1437  i
 1320  11.1514  i
 1321  11.159  i
 1322  11.1666  i
 1323  11.1742  i
 1324  11.1818  i
 1325  11.1893  i
 1326  11.197  i
 1327  11.2047  i
 1328  11.2123  i
 1329  11.22  i
 1330  11.2276  i
 1331  11.2352  i
 1332  11.2426  i
 1333  11.2504  i
 1334  11.2581  i
 1335  11.2658  i
 1336  11.2735  i
 1337  11.2811  i
 1338  11.2887  i
 1339  11.2965  i
 1340  11.3042  i
 1341  11.3119  i
 1342  11.3197  i
 1343  11.3274  i
 1344  11.335  i
 1345  11.3425  i
 1346  11.3504  i
 1347  11.3581  i
 1348  11.3659  i
 1349  11.3736  i
 1350  11.3814  i
 1351  11.389  i
 1352  11.3969  i
 1353  11.4047  i
 1354  11.4125  i
